2015-10-07 00:00:01,12437.029751236565
2015-10-07 00:00:02,12437.164149633463
2015-10-07 00:00:03,12437.348547433969
2015-10-07 00:00:04,12437.536045197498
2015-10-07 00:00:05,12437.636044004712
2015-10-07 00:00:06,12437.739142774952
2015-10-07 00:00:07,12437.807941954316
2015-10-07 00:00:08,12437.70474318527
2015-10-07 00:00:09,12437.59224452715
2015-10-07 00:00:10,12437.47664590601
2015-10-07 00:00:11,12437.386046986674
2015-10-07 00:00:12,12437.239148738876
2015-10-07 00:00:13,12437.132950005613
2015-10-07 00:00:14,12437.05475093837
2015-10-07 00:00:15,12436.982951794787
2015-10-07 00:00:16,12436.920452540278
2015-10-07 00:00:17,12436.789154106405
2015-10-07 00:00:18,12436.695455224046
2015-10-07 00:00:19,12436.620456118633
2015-10-07 00:00:20,12436.482957758712
2015-10-07 00:00:21,12436.370459100595
2015-10-07 00:00:22,12436.351659324839
2015-10-07 00:00:23,12436.361059212719
2015-10-07 00:00:24,12436.292260033353
2015-10-07 00:00:25,12436.254760480648
2015-10-07 00:00:26,12436.254760480648
2015-10-07 00:00:27,12436.176661412213
2015-10-07 00:00:28,12436.073562641974
2015-10-07 00:00:29,12435.923564431152
2015-10-07 00:00:30,12435.792265997277
2015-10-07 00:00:31,12435.607968195578
2015-10-07 00:00:32,12435.382970879346
2015-10-07 00:00:33,12435.170473414011
2015-10-07 00:00:34,12435.023575166213
2015-10-07 00:00:35,12434.864177067513
2015-10-07 00:00:36,12434.632979825232
2015-10-07 00:00:37,12434.486081577432
2015-10-07 00:00:38,12434.423582322923
2015-10-07 00:00:39,12434.286083963001
2015-10-07 00:00:40,12434.136085752178
2015-10-07 00:00:41,12434.007987280136
2015-10-07 00:00:42,12433.870488920214
2015-10-07 00:00:43,12433.695491007587
2015-10-07 00:00:44,12433.457993840451
2015-10-07 00:00:45,12433.25479626419
2015-10-07 00:00:46,12433.120497866099
2015-10-07 00:00:47,12433.001699283128
2015-10-07 00:00:48,12432.895500549865
2015-10-07 00:00:49,12432.783001891748
2015-10-07 00:00:50,12432.704802824506
2015-10-07 00:00:51,12432.57360438944
2015-10-07 00:00:52,12432.429806104665
2015-10-07 00:00:53,12432.314207483523
2015-10-07 00:00:54,12432.104809981214
2015-10-07 00:00:55,12431.801713596546
2015-10-07 00:00:56,12431.489217323999
2015-10-07 00:00:57,12431.208020678108
2015-10-07 00:00:58,12430.836125114074
2015-10-07 00:00:59,12430.470529474896
2015-10-07 00:01:00,12430.145533351446
